year	county	measure	rate	numerator	denominator	per
2018	Surry	Permanency in 12 months for children in foster care for 24 months or more	0.7142857142857143	10	14	1
2018	Surry	[HB630 - CWS4] Re-entry to foster care in 12 months	0	0	12	1
2018	Surry	[HB630 - CWS5] Placement stability	3.9454498670554936	46	11659	1000
2019	Surry	Maltreatment in foster care	5.623348141483439	2	35566	100000
2019	Surry	[HB630 - CWS2] Recurrence of maltreatment	0.0981012658227848	31	316	1
2019	Surry	[HB630 - CWS3] Permanency in 12 months for children entering foster care	0.4166666666666667	25	60	1
2019	Surry	Permanency in 12 months for children in foster care 12-23 months	0.3	3	10	1
2019	Surry	Permanency in 12 months for children in foster care for 24 months or more	0.7058823529411765	12	17	1
2019	Surry	[HB630 - CWS4] Re-entry to foster care in 12 months	0.08695652173913043	2	23	1
2019	Surry	[HB630 - CWS5] Placement stability	4.153240243465807	58	13965	1000
2016	Swain	Maltreatment in foster care	10.132225543340594	2	19739	100000
2016	Swain	[HB630 - CWS2] Recurrence of maltreatment	0.26	26	100	1
2016	Swain	[HB630 - CWS3] Permanency in 12 months for children entering foster care	0.25	7	28	1
2016	Swain	Permanency in 12 months for children in foster care 12-23 months	0.3076923076923077	4	13	1
2016	Swain	Permanency in 12 months for children in foster care for 24 months or more	0.4117647058823529	7	17	1
2016	Swain	[HB630 - CWS4] Re-entry to foster care in 12 months	0	0	7	1
2016	Swain	[HB630 - CWS5] Placement stability	7.320644216691069	30	4098	1000
2017	Swain	Maltreatment in foster care	0	0	13821	100000
2017	Swain	[HB630 - CWS2] Recurrence of maltreatment	0	0	60	1
2017	Swain	[HB630 - CWS3] Permanency in 12 months for children entering foster care	0.7368421052631579	14	19	1
2017	Swain	Permanency in 12 months for children in foster care 12-23 months	0.3157894736842105	6	19	1
2017	Swain	Permanency in 12 months for children in foster care for 24 months or more	0.21428571428571427	3	14	1
2017	Swain	[HB630 - CWS4] Re-entry to foster care in 12 months	0	0	15	1
2017	Swain	[HB630 - CWS5] Placement stability	8.377760853008377	11	1313	1000
2018	Swain	Maltreatment in foster care	7.300335815447511	1	13698	100000
2018	Swain	[HB630 - CWS2] Recurrence of maltreatment	0.16483516483516483	15	91	1
2018	Swain	[HB630 - CWS3] Permanency in 12 months for children entering foster care	0.2857142857142857	2	7	1
2018	Swain	Permanency in 12 months for children in foster care 12-23 months	0.2	1	5	1
2018	Swain	Permanency in 12 months for children in foster care for 24 months or more	0.13636363636363635	3	22	1
2018	Swain	[HB630 - CWS4] Re-entry to foster care in 12 months	0.8	4	5	1
2018	Swain	[HB630 - CWS5] Placement stability	7.358953393295176	9	1223	1000
2019	Swain	Maltreatment in foster care	0	0	16159	100000
2019	Swain	[HB630 - CWS2] Recurrence of maltreatment	0	0	50	1
2019	Swain	[HB630 - CWS3] Permanency in 12 months for children entering foster care	0	0	11	1
2019	Swain	Permanency in 12 months for children in foster care 12-23 months	0	0	5	1
2019	Swain	Permanency in 12 months for children in foster care for 24 months or more	0.19047619047619047	4	21	1
2019	Swain	[HB630 - CWS4] Re-entry to foster care in 12 months	NA	0	0	1
2019	Swain	[HB630 - CWS5] Placement stability	11.81933305192064	28	2369	1000
2016	Transylvania	Maltreatment in foster care	12.437037497668054	2	16081	100000
2016	Transylvania	[HB630 - CWS2] Recurrence of maltreatment	0.26356589147286824	34	129	1
2016	Transylvania	[HB630 - CWS3] Permanency in 12 months for children entering foster care	0.5714285714285714	20	35	1
2016	Transylvania	Permanency in 12 months for children in foster care 12-23 months	0.7777777777777778	7	9	1
2016	Transylvania	Permanency in 12 months for children in foster care for 24 months or more	0.3	3	10	1
2016	Transylvania	[HB630 - CWS4] Re-entry to foster care in 12 months	0.10526315789473684	2	19	1
2016	Transylvania	[HB630 - CWS5] Placement stability	7.357950674478811	54	7339	1000
2017	Transylvania	Maltreatment in foster care	12.615908660821296	2	15853	100000
2017	Transylvania	[HB630 - CWS2] Recurrence of maltreatment	0.19718309859154928	28	142	1
2017	Transylvania	[HB630 - CWS3] Permanency in 12 months for children entering foster care	0.3333333333333333	14	42	1
2017	Transylvania	Permanency in 12 months for children in foster care 12-23 months	0.45454545454545453	5	11	1
2017	Transylvania	Permanency in 12 months for children in foster care for 24 months or more	0	0	7	1
2017	Transylvania	[HB630 - CWS4] Re-entry to foster care in 12 months	0	0	12	1
2017	Transylvania	[HB630 - CWS5] Placement stability	6.273525721455458	15	2391	1000
2018	Transylvania	Maltreatment in foster care	0	0	14837	100000
2018	Transylvania	[HB630 - CWS2] Recurrence of maltreatment	0.18181818181818182	14	77	1
2018	Transylvania	[HB630 - CWS3] Permanency in 12 months for children entering foster care	0.4444444444444444	8	18	1
2018	Transylvania	Permanency in 12 months for children in foster care 12-23 months	0.3333333333333333	5	15	1
2018	Transylvania	Permanency in 12 months for children in foster care for 24 months or more	0.14285714285714285	1	7	1
2018	Transylvania	[HB630 - CWS4] Re-entry to foster care in 12 months	0.1	1	10	1
2018	Transylvania	[HB630 - CWS5] Placement stability	4.562352145995268	27	5918	1000
2019	Transylvania	Maltreatment in foster care	53.085600530856006	8	15070	100000
2019	Transylvania	[HB630 - CWS2] Recurrence of maltreatment	0.18867924528301888	20	106	1
2019	Transylvania	[HB630 - CWS3] Permanency in 12 months for children entering foster care	0.2	6	30	1
2019	Transylvania	Permanency in 12 months for children in foster care 12-23 months	0.5	3	6	1
2019	Transylvania	Permanency in 12 months for children in foster care for 24 months or more	0.5	6	12	1
2019	Transylvania	[HB630 - CWS4] Re-entry to foster care in 12 months	0	0	6	1
2019	Transylvania	[HB630 - CWS5] Placement stability	6.666666666666667	21	3150	1000
2016	Tyrrell	Maltreatment in foster care	0	0	2598	100000
2016	Tyrrell	[HB630 - CWS2] Recurrence of maltreatment	0	0	12	1
2016	Tyrrell	[HB630 - CWS3] Permanency in 12 months for children entering foster care	0.3333333333333333	2	6	1
2016	Tyrrell	Permanency in 12 months for children in foster care 12-23 months	NA	0	0	1
2016	Tyrrell	Permanency in 12 months for children in foster care for 24 months or more	NA	0	0	1
2016	Tyrrell	[HB630 - CWS4] Re-entry to foster care in 12 months	0	0	3	1
2017	Tyrrell	Maltreatment in foster care	0	0	2228	100000
2017	Tyrrell	[HB630 - CWS2] Recurrence of maltreatment	0	0	3	1
2017	Tyrrell	[HB630 - CWS3] Permanency in 12 months for children entering foster care	0	0	1	1
2017	Tyrrell	Permanency in 12 months for children in foster care 12-23 months	NA	0	0	1
2017	Tyrrell	Permanency in 12 months for children in foster care for 24 months or more	NA	0	0	1
2017	Tyrrell	[HB630 - CWS4] Re-entry to foster care in 12 months	NA	0	0	1
2017	Tyrrell	[HB630 - CWS5] Placement stability	0	0	2092	1000
2018	Tyrrell	Maltreatment in foster care	0	0	2044	100000
2018	Tyrrell	[HB630 - CWS2] Recurrence of maltreatment	0	0	8	1
2018	Tyrrell	[HB630 - CWS3] Permanency in 12 months for children entering foster care	0	0	4	1
2018	Tyrrell	Permanency in 12 months for children in foster care 12-23 months	NA	0	0	1
2018	Tyrrell	Permanency in 12 months for children in foster care for 24 months or more	NA	0	0	1
2018	Tyrrell	[HB630 - CWS4] Re-entry to foster care in 12 months	NA	0	0	1
2019	Tyrrell	Maltreatment in foster care	0	0	1786	100000
2019	Tyrrell	[HB630 - CWS2] Recurrence of maltreatment	0.2	1	5	1
2019	Tyrrell	[HB630 - CWS3] Permanency in 12 months for children entering foster care	0	0	2	1
2019	Tyrrell	Permanency in 12 months for children in foster care 12-23 months	0	0	1	1
2019	Tyrrell	Permanency in 12 months for children in foster care for 24 months or more	NA	0	0	1
2019	Tyrrell	[HB630 - CWS4] Re-entry to foster care in 12 months	NA	0	0	1
2019	Tyrrell	[HB630 - CWS5] Placement stability	9.070294784580499	4	441	1000
2016	Union	Maltreatment in foster care	0	0	36486	100000
2016	Union	[HB630 - CWS2] Recurrence of maltreatment	0.11021505376344086	41	372	1
2016	Union	[HB630 - CWS3] Permanency in 12 months for children entering foster care	0.39705882352941174	27	68	1
2016	Union	Permanency in 12 months for children in foster care 12-23 months	0.6	9	15	1
2016	Union	Permanency in 12 months for children in foster care for 24 months or more	0.15384615384615385	2	13	1
2016	Union	[HB630 - CWS4] Re-entry to foster care in 12 months	0	0	26	1
2016	Union	[HB630 - CWS5] Placement stability	9.898828153431836	136	13739	1000
2017	Union	Maltreatment in foster care	29.695219069729774	11	37043	100000
2017	Union	[HB630 - CWS2] Recurrence of maltreatment	0.12686567164179105	34	268	1
2017	Union	[HB630 - CWS3] Permanency in 12 months for children entering foster care	0.2465753424657534	18	73	1
2017	Union	Permanency in 12 months for children in foster care 12-23 months	0.5454545454545454	18	33	1
2017	Union	Permanency in 12 months for children in foster care for 24 months or more	0.375	6	16	1
2017	Union	[HB630 - CWS4] Re-entry to foster care in 12 months	0	0	17	1
2017	Union	[HB630 - CWS5] Placement stability	5.8441558441558445	45	7700	1000
2018	Union	Maltreatment in foster care	14.527493281034356	6	41301	100000
2018	Union	[HB630 - CWS2] Recurrence of maltreatment	0.13733905579399142	32	233	1
2018	Union	[HB630 - CWS3] Permanency in 12 months for children entering foster care	0.49206349206349204	31	63	1
2018	Union	Permanency in 12 months for children in foster care 12-23 months	0.4594594594594595	17	37	1
2018	Union	Permanency in 12 months for children in foster care for 24 months or more	0.2857142857142857	6	21	1
2018	Union	[HB630 - CWS4] Re-entry to foster care in 12 months	0	0	28	1
2018	Union	[HB630 - CWS5] Placement stability	6.725297465080186	78	11598	1000
2019	Union	Maltreatment in foster care	0	0	51085	100000
2019	Union	[HB630 - CWS2] Recurrence of maltreatment	0.10852713178294573	28	258	1
2019	Union	[HB630 - CWS3] Permanency in 12 months for children entering foster care	0.25675675675675674	19	74	1
2019	Union	Permanency in 12 months for children in foster care 12-23 months	0.2	6	30	1
2019	Union	Permanency in 12 months for children in foster care for 24 months or more	0.3	9	30	1
2019	Union	[HB630 - CWS4] Re-entry to foster care in 12 months	0.05	1	20	1
2019	Union	[HB630 - CWS5] Placement stability	5.376344086021506	82	15252	1000
2016	Vance	Maltreatment in foster care	25.89164347206939	4	15449	100000
2016	Vance	[HB630 - CWS2] Recurrence of maltreatment	0.05851063829787234	11	188	1
2016	Vance	[HB630 - CWS3] Permanency in 12 months for children entering foster care	0.16666666666666666	3	18	1
2016	Vance	Permanency in 12 months for children in foster care 12-23 months	0.25	1	4	1
2016	Vance	Permanency in 12 months for children in foster care for 24 months or more	0.5	9	18	1
2016	Vance	[HB630 - CWS4] Re-entry to foster care in 12 months	0.5	2	4	1
2016	Vance	[HB630 - CWS5] Placement stability	3.22506334945865	14	4341	1000
2017	Vance	Maltreatment in foster care	13.101008777675883	2	15266	100000
2017	Vance	[HB630 - CWS2] Recurrence of maltreatment	0.09278350515463918	18	194	1
2017	Vance	[HB630 - CWS3] Permanency in 12 months for children entering foster care	0.3333333333333333	8	24	1
2017	Vance	Permanency in 12 months for children in foster care 12-23 months	0.5714285714285714	8	14	1
2017	Vance	Permanency in 12 months for children in foster care for 24 months or more	0.1	1	10	1
2017	Vance	[HB630 - CWS4] Re-entry to foster care in 12 months	0	0	6	1
2017	Vance	[HB630 - CWS5] Placement stability	2.5412960609911055	8	3148	1000
2018	Vance	Maltreatment in foster care	0	0	13037	100000
2018	Vance	[HB630 - CWS2] Recurrence of maltreatment	0.14	28	200	1
2018	Vance	[HB630 - CWS3] Permanency in 12 months for children entering foster care	0.23529411764705882	4	17	1
2018	Vance	Permanency in 12 months for children in foster care 12-23 months	0.7272727272727273	8	11	1
2018	Vance	Permanency in 12 months for children in foster care for 24 months or more	0.38461538461538464	5	13	1
2018	Vance	[HB630 - CWS4] Re-entry to foster care in 12 months	0	0	2	1
2018	Vance	[HB630 - CWS5] Placement stability	4.872955099199443	14	2873	1000
2019	Vance	Maltreatment in foster care	0	0	14925	100000
2019	Vance	[HB630 - CWS2] Recurrence of maltreatment	0.06060606060606061	10	165	1
2019	Vance	[HB630 - CWS3] Permanency in 12 months for children entering foster care	0.3	6	20	1
2019	Vance	Permanency in 12 months for children in foster care 12-23 months	0.75	6	8	1
2019	Vance	Permanency in 12 months for children in foster care for 24 months or more	0.36363636363636365	4	11	1
2019	Vance	[HB630 - CWS4] Re-entry to foster care in 12 months	0	0	5	1
2019	Vance	[HB630 - CWS5] Placement stability	2.3485204321277595	10	4258	1000
2016	Wake	Maltreatment in foster care	4.771923735982474	11	230515	100000
2016	Wake	[HB630 - CWS2] Recurrence of maltreatment	0.09480122324159021	155	1635	1
2016	Wake	[HB630 - CWS3] Permanency in 12 months for children entering foster care	0.22692307692307692	59	260	1
2016	Wake	Permanency in 12 months for children in foster care 12-23 months	0.37037037037037035	70	189	1
2016	Wake	Permanency in 12 months for children in foster care for 24 months or more	0.45112781954887216	120	266	1
2016	Wake	[HB630 - CWS4] Re-entry to foster care in 12 months	0	0	49	1
2016	Wake	[HB630 - CWS5] Placement stability	4.560010247214039	178	39035	1000
2017	Wake	Maltreatment in foster care	0.9412694901613806	2	212479	100000
2017	Wake	[HB630 - CWS2] Recurrence of maltreatment	0.09072978303747535	184	2028	1
2017	Wake	[HB630 - CWS3] Permanency in 12 months for children entering foster care	0.13716814159292035	31	226	1
2017	Wake	Permanency in 12 months for children in foster care 12-23 months	0.3473053892215569	58	167	1
2017	Wake	Permanency in 12 months for children in foster care for 24 months or more	0.350210970464135	83	237	1
2017	Wake	[HB630 - CWS4] Re-entry to foster care in 12 months	0.06666666666666667	2	30	1
2017	Wake	[HB630 - CWS5] Placement stability	4.790559093299059	164	34234	1000
2018	Wake	Maltreatment in foster care	1.597886528751305	3	187748	100000
2018	Wake	[HB630 - CWS2] Recurrence of maltreatment	0.0898989898989899	178	1980	1
2018	Wake	[HB630 - CWS3] Permanency in 12 months for children entering foster care	0.14136125654450263	27	191	1
2018	Wake	Permanency in 12 months for children in foster care 12-23 months	0.42168674698795183	70	166	1
2018	Wake	Permanency in 12 months for children in foster care for 24 months or more	0.30735930735930733	71	231	1
2018	Wake	[HB630 - CWS4] Re-entry to foster care in 12 months	0	0	23	1
2018	Wake	[HB630 - CWS5] Placement stability	5.319711115025542	151	28385	1000
2019	Wake	Maltreatment in foster care	5.441621603237765	8	147015	100000
2019	Wake	[HB630 - CWS2] Recurrence of maltreatment	0.06434872859366891	124	1927	1
2019	Wake	[HB630 - CWS3] Permanency in 12 months for children entering foster care	0.17045454545454544	30	176	1
2019	Wake	Permanency in 12 months for children in foster care 12-23 months	0.4107142857142857	46	112	1
2019	Wake	Permanency in 12 months for children in foster care for 24 months or more	0.4	88	220	1
2019	Wake	[HB630 - CWS4] Re-entry to foster care in 12 months	0	0	27	1
2019	Wake	[HB630 - CWS5] Placement stability	5.757161058940116	122	21191	1000
2016	Warren	Maltreatment in foster care	0	0	2805	100000
2016	Warren	[HB630 - CWS2] Recurrence of maltreatment	0.171875	11	64	1
2016	Warren	[HB630 - CWS3] Permanency in 12 months for children entering foster care	0.5	1	2	1
2016	Warren	Permanency in 12 months for children in foster care 12-23 months	1	1	1	1
2016	Warren	Permanency in 12 months for children in foster care for 24 months or more	0.25	1	4	1
2016	Warren	[HB630 - CWS4] Re-entry to foster care in 12 months	0	0	1	1
2016	Warren	[HB630 - CWS5] Placement stability	2.7991602519244223	4	1429	1000
